hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month
City Hotel,0,12,2015,October,27
City Hotel,0,8,2015,November,5
City Hotel,0,6,2015,November,17
City Hotel,0,11,2015,November,22
City Hotel,0,3,2015,November,29
City Hotel,0,6,2015,December,8
City Hotel,0,13,2015,December,15
City Hotel,0,0,2016,January,4
City Hotel,0,0,2016,January,11
City Hotel,0,3,2016,January,18
City Hotel,0,3,2016,February,1
City Hotel,0,5,2016,February,10
City Hotel,0,0,2016,February,15
City Hotel,0,0,2016,February,22
City Hotel,0,0,2016,February,24
City Hotel,0,6,2016,March,1
City Hotel,0,10,2016,March,5
City Hotel,0,0,2016,March,9
City Hotel,0,0,2016,March,14
City Hotel,1,3,2016,March,20
City Hotel,0,8,2016,March,30
City Hotel,0,4,2016,April,10
City Hotel,0,3,2016,May,2
City Hotel,0,1,2016,May,4
City Hotel,0,5,2016,May,10
City Hotel,0,2,2016,May,15
City Hotel,0,7,2016,May,23
City Hotel,0,3,2016,May,30
City Hotel,0,13,2016,June,14
City Hotel,0,4,2016,June,21
City Hotel,0,2,2016,July,10
City Hotel,0,5,2016,July,18
City Hotel,0,2,2016,July,24
City Hotel,0,1,2016,July,31
City Hotel,0,2,2016,August,7
City Hotel,0,0,2016,August,29
City Hotel,0,1,2016,September,6
City Hotel,1,3,2016,September,12
City Hotel,0,0,2016,September,13
City Hotel,0,3,2016,September,18
City Hotel,0,3,2016,September,26
City Hotel,0,3,2016,October,10
City Hotel,1,9,2016,October,19
City Hotel,0,12,2016,October,19
City Hotel,0,4,2016,October,24
City Hotel,0,7,2016,November,2
City Hotel,0,3,2016,November,13
City Hotel,0,3,2016,November,20
City Hotel,0,2,2016,November,28
City Hotel,0,16,2016,December,4
City Hotel,0,6,2016,December,8
City Hotel,0,7,2016,December,14
City Hotel,0,11,2016,December,17
City Hotel,1,8,2016,December,28
City Hotel,0,0,2017,January,2
City Hotel,0,5,2017,January,10
City Hotel,0,0,2017,January,24
City Hotel,0,1,2017,January,31
City Hotel,0,4,2017,May,2
City Hotel,0,5,2017,May,8
City Hotel,0,6,2017,May,22
City Hotel,0,20,2017,June,6
City Hotel,0,4,2017,June,20
City Hotel,0,3,2017,June,26
City Hotel,0,5,2017,July,4
City Hotel,0,5,2017,July,11
City Hotel,0,4,2017,July,16
City Hotel,0,4,2017,July,23
City Hotel,0,0,2017,August,22
City Hotel,0,1,2015,August,4
City Hotel,0,4,2015,September,28
City Hotel,1,1,2015,August,6
City Hotel,0,109,2015,August,4
City Hotel,1,175,2015,August,24
City Hotel,0,0,2015,August,6
City Hotel,0,0,2015,August,6
City Hotel,0,160,2015,August,5
City Hotel,0,0,2015,August,5
City Hotel,0,0,2015,August,6
City Hotel,0,0,2015,August,6
City Hotel,1,327,2015,September,9
City Hotel,1,327,2015,September,9
City Hotel,1,327,2015,September,9
City Hotel,1,327,2015,September,9
City Hotel,0,217,2015,August,7
City Hotel,0,217,2015,August,7
City Hotel,0,181,2015,August,6
City Hotel,0,181,2015,August,6
City Hotel,0,0,2015,August,4
City Hotel,0,0,2015,August,7
City Hotel,0,0,2015,August,6
City Hotel,0,0,2015,August,8
City Hotel,0,0,2015,August,8
City Hotel,0,1,2015,August,9
City Hotel,0,1,2015,August,9
City Hotel,0,1,2015,August,9
City Hotel,0,0,2015,August,6
City Hotel,0,0,2015,August,8
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,395,2016,March,21
City Hotel,1,202,2015,August,16
City Hotel,0,0,2015,August,10
City Hotel,0,0,2015,August,10
City Hotel,0,0,2015,August,10
City Hotel,0,1,2015,August,8
City Hotel,0,4,2015,August,8
City Hotel,0,192,2015,August,6
City Hotel,0,192,2015,August,6
City Hotel,0,0,2015,August,11
City Hotel,0,2,2015,August,8
City Hotel,0,0,2015,August,11
City Hotel,0,0,2015,August,11
City Hotel,0,1,2015,August,11
City Hotel,0,1,2015,August,11
City Hotel,0,0,2015,August,12
City Hotel,0,4,2015,August,11
City Hotel,1,3,2015,September,27
City Hotel,0,0,2015,August,12
City Hotel,0,6,2015,August,12
City Hotel,0,1,2015,September,30
City Hotel,0,1,2015,November,5
City Hotel,0,2,2016,May,4
City Hotel,0,6,2016,November,16
City Hotel,0,2,2015,August,12
City Hotel,1,5,2015,August,18
City Hotel,0,0,2015,August,19
City Hotel,1,7,2015,August,28
City Hotel,0,1,2015,August,28
City Hotel,0,0,2016,February,16
City Hotel,0,2,2016,July,8
City Hotel,0,3,2015,August,11
City Hotel,0,0,2015,August,12
City Hotel,0,0,2015,August,11
City Hotel,0,3,2015,August,20
City Hotel,0,1,2015,August,24
City Hotel,0,3,2015,August,9
City Hotel,0,158,2015,August,7
City Hotel,0,0,2015,August,12
City Hotel,1,176,2015,August,28
City Hotel,0,2,2015,August,13
City Hotel,0,41,2015,August,12
City Hotel,1,256,2015,September,14
City Hotel,1,256,2015,September,14
City Hotel,1,263,2015,September,21
City Hotel,1,263,2015,September,21
City Hotel,0,1,2015,August,12
City Hotel,0,1,2015,August,20
City Hotel,0,0,2015,August,13
City Hotel,0,189,2015,August,11
City Hotel,0,189,2015,August,11
City Hotel,0,1,2015,August,12
City Hotel,0,6,2015,August,14
City Hotel,0,7,2015,August,15
City Hotel,0,1,2015,August,6
City Hotel,0,157,2015,August,14
City Hotel,0,204,2015,August,12
City Hotel,0,204,2015,August,12
City Hotel,0,204,2015,August,12
City Hotel,0,204,2015,August,12
City Hotel,0,0,2015,August,13
City Hotel,0,221,2015,August,11
City Hotel,0,0,2015,August,15
City Hotel,0,5,2015,September,2
City Hotel,0,16,2015,August,15
City Hotel,0,5,2015,August,15
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,1,239,2015,October,17
City Hotel,0,4,2015,August,14
City Hotel,0,181,2015,August,17
City Hotel,0,181,2015,August,17
City Hotel,0,3,2015,August,14
City Hotel,0,0,2015,August,18
City Hotel,0,0,2015,August,18
City Hotel,0,0,2015,August,18
City Hotel,0,0,2015,August,18
City Hotel,1,238,2015,September,18
City Hotel,1,238,2015,September,18
City Hotel,0,0,2015,August,18
City Hotel,0,0,2015,August,18
City Hotel,0,8,2015,August,16
City Hotel,0,1,2015,August,19
City Hotel,0,6,2015,August,13
City Hotel,0,11,2015,August,18
City Hotel,0,4,2015,August,14
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,1,342,2015,September,24
City Hotel,0,4,2015,August,14
City Hotel,0,0,2015,August,19
City Hotel,0,3,2015,August,20
City Hotel,0,180,2015,August,16
City Hotel,0,196,2015,August,16
City Hotel,0,177,2015,August,19
City Hotel,0,177,2015,August,19
City Hotel,0,196,2015,August,16
City Hotel,0,200,2015,August,22
City Hotel,0,200,2015,August,22
City Hotel,0,0,2015,August,11
City Hotel,0,1,2015,August,23
City Hotel,0,163,2015,August,19
City Hotel,0,1,2015,August,20
City Hotel,0,0,2015,August,23
City Hotel,0,0,2015,August,22
City Hotel,0,53,2015,August,24
City Hotel,0,4,2015,August,23
City Hotel,0,207,2015,August,21
City Hotel,0,207,2015,August,21
City Hotel,0,3,2015,August,24
City Hotel,0,0,2015,August,25
City Hotel,0,171,2015,August,20
City Hotel,0,0,2015,August,26
City Hotel,0,0,2015,August,26
City Hotel,0,0,2015,August,24
City Hotel,0,0,2015,August,26
City Hotel,0,0,2015,August,26
City Hotel,0,0,2015,August,27
City Hotel,0,0,2015,August,27
City Hotel,0,0,2015,August,28
City Hotel,0,0,2015,August,28
City Hotel,0,22,2015,August,26
City Hotel,0,0,2015,October,27
City Hotel,0,22,2015,August,26
City Hotel,0,0,2015,October,27
City Hotel,0,188,2015,August,23
City Hotel,0,179,2015,August,23
City Hotel,0,4,2015,August,27
City Hotel,0,176,2015,August,25
City Hotel,0,227,2015,August,17
City Hotel,0,0,2015,August,28
City Hotel,0,0,2015,August,28
City Hotel,0,0,2015,August,27
City Hotel,0,0,2015,August,28
City Hotel,0,0,2015,August,28
City Hotel,0,1,2015,August,25
City Hotel,0,10,2015,August,28
City Hotel,0,14,2015,September,1
City Hotel,1,1,2015,September,4
City Hotel,0,5,2015,September,1
City Hotel,1,327,2015,September,9
City Hotel,0,0,2015,August,25
City Hotel,0,183,2015,September,1
City Hotel,0,5,2015,August,31
City Hotel,0,243,2015,September,1
City Hotel,0,179,2015,August,31
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,1,262,2015,November,9
City Hotel,0,1,2015,September,3
City Hotel,0,1,2015,September,3
City Hotel,0,24,2015,September,3
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,45,2015,September,3
City Hotel,0,8,2015,September,1
City Hotel,0,1,2015,September,3
City Hotel,0,191,2015,September,2
City Hotel,0,0,2015,September,5
City Hotel,0,17,2015,September,3
City Hotel,0,17,2015,September,3
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,0,2015,September,5
City Hotel,0,0,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,17,2015,September,5
City Hotel,0,0,2015,September,7
City Hotel,0,188,2015,September,6
City Hotel,0,5,2015,September,6
City Hotel,0,219,2015,September,4
City Hotel,0,219,2015,September,4
City Hotel,0,30,2015,September,6
City Hotel,0,40,2016,March,13
City Hotel,0,31,2016,November,13
City Hotel,0,18,2016,December,11
City Hotel,0,30,2015,September,6
City Hotel,0,40,2016,March,13
City Hotel,0,31,2016,November,13
City Hotel,0,18,2016,December,11
City Hotel,0,1,2017,May,3
City Hotel,1,256,2015,September,14
City Hotel,0,219,2015,September,4
City Hotel,1,342,2015,September,24
City Hotel,0,0,2015,September,8
City Hotel,0,1,2015,September,15
City Hotel,0,0,2015,September,22
City Hotel,0,3,2015,October,12
City Hotel,0,2,2015,October,21
City Hotel,1,0,2015,October,28
City Hotel,0,0,2015,November,4
City Hotel,0,1,2015,November,12
City Hotel,1,0,2015,November,18
City Hotel,0,4,2015,December,11
City Hotel,0,0,2015,December,16
City Hotel,0,0,2016,January,7
City Hotel,1,0,2016,January,19
City Hotel,0,0,2016,January,20
City Hotel,0,0,2016,February,10
City Hotel,0,0,2016,February,17
City Hotel,0,1,2016,March,1
City Hotel,0,0,2016,March,9
City Hotel,1,0,2016,March,21
City Hotel,0,0,2016,May,4
City Hotel,0,1,2016,May,17
City Hotel,0,0,2016,June,7
City Hotel,0,0,2016,October,25
City Hotel,0,9,2016,December,10
City Hotel,0,0,2016,December,19
City Hotel,1,343,2015,September,25
City Hotel,1,343,2015,September,25
City Hotel,1,343,2015,September,25
City Hotel,1,343,2015,September,25
City Hotel,0,0,2015,September,9
City Hotel,1,344,2015,September,26
City Hotel,1,344,2015,September,26
City Hotel,1,344,2015,September,26
City Hotel,0,0,2015,September,9
City Hotel,0,219,2015,September,4
City Hotel,0,209,2015,September,6
City Hotel,1,263,2015,September,21
City Hotel,1,0,2015,September,10
City Hotel,0,0,2015,September,10
City Hotel,0,0,2015,September,10
City Hotel,1,40,2015,October,3
City Hotel,0,12,2015,September,7
City Hotel,0,0,2015,September,10
City Hotel,0,4,2015,September,8
City Hotel,1,56,2015,November,6
City Hotel,0,1,2015,September,10
City Hotel,1,34,2015,October,15
City Hotel,0,0,2015,September,10
City Hotel,1,37,2015,October,18
City Hotel,0,195,2015,September,7
City Hotel,0,3,2015,September,12
City Hotel,0,3,2015,September,12
City Hotel,0,8,2015,September,9
City Hotel,0,0,2015,September,11
City Hotel,0,1,2015,September,11
City Hotel,0,0,2015,September,11
City Hotel,0,1,2015,September,13
City Hotel,0,3,2015,September,13
City Hotel,1,4,2015,September,16
City Hotel,0,0,2015,September,13
City Hotel,0,0,2015,September,13
City Hotel,1,28,2015,October,8
City Hotel,0,0,2015,September,12
City Hotel,0,5,2015,September,7
City Hotel,0,256,2015,September,14
City Hotel,1,5,2015,September,17
City Hotel,1,5,2015,September,17
City Hotel,1,5,2015,September,17
City Hotel,1,5,2015,September,17
City Hotel,1,5,2015,September,17
City Hotel,0,0,2015,September,14
City Hotel,1,8,2015,September,22
City Hotel,1,31,2015,October,15
City Hotel,0,0,2015,September,14
City Hotel,0,3,2015,September,14
City Hotel,0,1,2015,September,14
City Hotel,0,2,2015,September,12
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,4,2015,September,14
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,190,2015,September,8
City Hotel,0,327,2015,September,9
City Hotel,0,0,2015,September,14
City Hotel,1,18,2015,October,3
City Hotel,0,327,2015,September,9
City Hotel,1,69,2015,November,19
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,0,327,2015,September,9
City Hotel,1,6,2015,September,18
City Hotel,0,0,2015,September,14
City Hotel,1,10,2015,September,21
